Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-05 22:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,796.98,896.22,5.33,2.33,eia.gov,false,
2024-01-05 23:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,796.46,895.5,5.41,2.46,eia.gov,false,
2024-01-06 00:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,792.09,889.38,6.55,2.97,eia.gov,false,
2024-01-06 01:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,790.62,887.6,6.8,3.04,eia.gov,false,
2024-01-06 02:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,798.47,894.28,7.48,3.19,eia.gov,false,
2024-01-06 03:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,827.94,922.42,7.6,3.03,eia.gov,false,
2024-01-06 04:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,831.13,925.14,7.69,3.05,eia.gov,false,
2024-01-06 05:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,829.31,923.19,7.76,3.01,eia.gov,false,
2024-01-06 06:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,824.87,918.58,7.88,2.94,eia.gov,false,
2024-01-06 07:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,824.24,918.02,7.86,2.78,eia.gov,false,
2024-01-06 08:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,824.95,918.85,7.74,2.69,eia.gov,false,
2024-01-06 09:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,827.15,921.18,7.56,2.48,eia.gov,false,
2024-01-06 10:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,831.96,926.39,7.17,2.29,eia.gov,false,
2024-01-06 11:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,843.58,938.62,6.61,2.1,eia.gov,false,
2024-01-06 12:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,858.15,954.02,5.9,1.95,eia.gov,false,
2024-01-06 13:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,845.89,940.93,6.75,2.26,eia.gov,false,
2024-01-06 14:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,844.32,939.21,6.99,2.51,eia.gov,false,
2024-01-06 15:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,847.4,942.41,6.99,2.63,eia.gov,false,
2024-01-06 16:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,844.8,939.67,7.12,2.72,eia.gov,false,
2024-01-06 17:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,844.1,938.93,7.11,2.78,eia.gov,false,
2024-01-06 18:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,844.16,938.98,7.06,2.79,eia.gov,false,
2024-01-06 19:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,840.35,934.86,7.2,2.79,eia.gov,false,
2024-01-06 20:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,836.5,930.55,7.68,2.85,eia.gov,false,
2024-01-06 21:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,833.78,927.68,7.85,2.91,eia.gov,false,
2024-01-06 22:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,833.02,926.8,8.09,3.11,eia.gov,false,
2024-01-06 23:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,831.96,925.71,8.06,3.22,eia.gov,false,
2024-01-07 00:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,830.28,923.85,8.14,3.26,eia.gov,false,
2024-01-07 01:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,834.99,928.74,8.02,3.25,eia.gov,false,
2024-01-07 02:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,828.78,922.15,8.44,3.36,eia.gov,false,
2024-01-07 03:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,821.95,914.97,8.81,3.5,eia.gov,false,
2024-01-07 04:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,816.19,908.97,9.04,3.56,eia.gov,false,
2024-01-07 05:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,811.19,903.7,9.52,3.57,eia.gov,false,
2024-01-07 06:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,808.96,901.5,9.55,3.61,eia.gov,false,
2024-01-07 07:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,806.82,899.41,9.44,3.64,eia.gov,false,
2024-01-07 08:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,809.39,902.15,9.28,3.85,eia.gov,false,
2024-01-07 09:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,806.28,898.84,9.47,3.96,eia.gov,false,
2024-01-07 10:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,808.83,901.47,9.33,3.96,eia.gov,false,
2024-01-07 11:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,820.05,913.3,8.57,3.63,eia.gov,false,
2024-01-07 12:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,832.29,926.34,7.82,3.29,eia.gov,false,
2024-01-07 13:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,836.88,931.16,7.56,3.15,eia.gov,false,
2024-01-07 14:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,835.43,929.55,7.86,3.13,eia.gov,false,
2024-01-07 15:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,839.2,933.48,7.77,3.09,eia.gov,false,
2024-01-07 16:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,842.38,936.74,7.78,3.05,eia.gov,false,
2024-01-07 17:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,839.45,933.6,7.9,3.05,eia.gov,false,
2024-01-07 18:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,839.42,933.56,7.84,2.98,eia.gov,false,
2024-01-07 19:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,843.97,938.39,7.57,2.76,eia.gov,false,
2024-01-07 20:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,842.22,936.41,7.76,2.79,eia.gov,false,
2024-01-07 21:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,838.98,933.0,7.92,2.87,eia.gov,false,
2024-01-07 22:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,860.19,955.66,6.62,2.61,eia.gov,false,
2024-01-07 23:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,865.14,960.95,6.36,2.66,eia.gov,false,
2024-01-08 00:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,846.45,941.12,7.36,3.12,eia.gov,false,
2024-01-08 01:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,849.47,944.31,7.11,3.07,eia.gov,false,
2024-01-08 02:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,847.71,942.33,7.42,3.32,eia.gov,false,
2024-01-08 03:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,845.59,940.07,7.57,3.42,eia.gov,false,
2024-01-08 04:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,836.45,930.42,7.98,3.48,eia.gov,false,
2024-01-08 05:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,831.57,925.23,8.29,3.49,eia.gov,false,
2024-01-08 06:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,828.06,921.59,8.28,3.52,eia.gov,false,
2024-01-08 07:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,827.5,921.0,8.36,3.6,eia.gov,false,
2024-01-08 08:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,826.17,919.49,8.59,3.9,eia.gov,false,
2024-01-08 09:00:00,USA,Louisville Gas and Electric Company and Kentucky Utilities,US-MIDW-LGEE,826.04,919.22,8.79,4.11,eia.gov,false,
