Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 17:00:00,USA,Arizona Public Service Company,US-SW-AZPS,426.64,478.73,39.18,6.47,eia.gov,false,
2024-01-01 18:00:00,USA,Arizona Public Service Company,US-SW-AZPS,412.99,459.83,43.35,8.33,eia.gov,false,
2024-01-01 19:00:00,USA,Arizona Public Service Company,US-SW-AZPS,391.23,435.79,46.35,9.42,eia.gov,false,
2024-01-01 20:00:00,USA,Arizona Public Service Company,US-SW-AZPS,381.01,423.35,48.41,8.59,eia.gov,false,
2024-01-01 21:00:00,USA,Arizona Public Service Company,US-SW-AZPS,379.56,421.75,48.44,7.94,eia.gov,false,
2024-01-01 22:00:00,USA,Arizona Public Service Company,US-SW-AZPS,374.29,417.73,48.01,6.77,eia.gov,false,
2024-01-01 23:00:00,USA,Arizona Public Service Company,US-SW-AZPS,402.07,455.41,39.74,4.12,eia.gov,false,
2024-01-02 00:00:00,USA,Arizona Public Service Company,US-SW-AZPS,428.96,489.65,33.28,3.07,eia.gov,false,
2024-01-02 01:00:00,USA,Arizona Public Service Company,US-SW-AZPS,437.05,498.85,32.14,3.19,eia.gov,false,
2024-01-02 02:00:00,USA,Arizona Public Service Company,US-SW-AZPS,444.0,505.91,31.59,2.53,eia.gov,false,
2024-01-02 03:00:00,USA,Arizona Public Service Company,US-SW-AZPS,443.74,505.86,31.45,2.51,eia.gov,false,
2024-01-02 04:00:00,USA,Arizona Public Service Company,US-SW-AZPS,440.11,501.85,31.74,2.74,eia.gov,false,
2024-01-02 05:00:00,USA,Arizona Public Service Company,US-SW-AZPS,446.02,508.17,31.05,1.88,eia.gov,false,
2024-01-02 06:00:00,USA,Arizona Public Service Company,US-SW-AZPS,453.59,515.1,30.92,1.31,eia.gov,false,
2024-01-02 07:00:00,USA,Arizona Public Service Company,US-SW-AZPS,455.15,514.85,32.06,2.16,eia.gov,false,
2024-01-02 08:00:00,USA,Arizona Public Service Company,US-SW-AZPS,448.17,504.92,34.09,2.38,eia.gov,false,
2024-01-02 09:00:00,USA,Arizona Public Service Company,US-SW-AZPS,444.24,500.53,34.38,1.43,eia.gov,false,
2024-01-02 10:00:00,USA,Arizona Public Service Company,US-SW-AZPS,441.23,498.33,34.04,1.21,eia.gov,false,
2024-01-02 11:00:00,USA,Arizona Public Service Company,US-SW-AZPS,442.78,500.3,33.73,1.21,eia.gov,false,
2024-01-02 12:00:00,USA,Arizona Public Service Company,US-SW-AZPS,442.52,502.37,32.34,1.82,eia.gov,false,
2024-01-02 13:00:00,USA,Arizona Public Service Company,US-SW-AZPS,438.51,499.49,32.47,2.62,eia.gov,false,
2024-01-02 14:00:00,USA,Arizona Public Service Company,US-SW-AZPS,427.02,487.72,33.73,3.39,eia.gov,false,
2024-01-02 15:00:00,USA,Arizona Public Service Company,US-SW-AZPS,407.78,464.44,38.14,8.02,eia.gov,false,
2024-01-02 16:00:00,USA,Arizona Public Service Company,US-SW-AZPS,371.7,422.07,45.21,13.54,eia.gov,false,
2024-01-02 17:00:00,USA,Arizona Public Service Company,US-SW-AZPS,358.22,400.92,51.39,18.34,eia.gov,false,
2024-01-02 18:00:00,USA,Arizona Public Service Company,US-SW-AZPS,364.09,403.49,53.19,20.82,eia.gov,false,
2024-01-02 19:00:00,USA,Arizona Public Service Company,US-SW-AZPS,357.63,396.08,54.33,20.41,eia.gov,false,
2024-01-02 20:00:00,USA,Arizona Public Service Company,US-SW-AZPS,347.57,387.02,54.54,19.66,eia.gov,false,
2024-01-02 21:00:00,USA,Arizona Public Service Company,US-SW-AZPS,351.47,392.98,53.19,19.52,eia.gov,false,
2024-01-02 22:00:00,USA,Arizona Public Service Company,US-SW-AZPS,359.55,403.63,50.78,17.12,eia.gov,false,
2024-01-02 23:00:00,USA,Arizona Public Service Company,US-SW-AZPS,391.24,441.7,43.23,9.11,eia.gov,false,
2024-01-03 00:00:00,USA,Arizona Public Service Company,US-SW-AZPS,428.72,486.92,34.87,2.46,eia.gov,false,
2024-01-03 01:00:00,USA,Arizona Public Service Company,US-SW-AZPS,434.33,495.01,33.11,1.38,eia.gov,false,
2024-01-03 02:00:00,USA,Arizona Public Service Company,US-SW-AZPS,439.88,502.5,31.77,0.92,eia.gov,false,
2024-01-03 03:00:00,USA,Arizona Public Service Company,US-SW-AZPS,442.68,504.96,31.59,0.67,eia.gov,false,
2024-01-03 04:00:00,USA,Arizona Public Service Company,US-SW-AZPS,445.71,507.81,31.3,0.91,eia.gov,false,
2024-01-03 05:00:00,USA,Arizona Public Service Company,US-SW-AZPS,450.15,512.53,30.72,1.0,eia.gov,false,
2024-01-03 06:00:00,USA,Arizona Public Service Company,US-SW-AZPS,451.04,512.73,30.79,0.9,eia.gov,false,
2024-01-03 07:00:00,USA,Arizona Public Service Company,US-SW-AZPS,446.6,508.02,31.11,0.64,eia.gov,false,
2024-01-03 08:00:00,USA,Arizona Public Service Company,US-SW-AZPS,445.61,506.37,31.76,0.66,eia.gov,false,
2024-01-03 09:00:00,USA,Arizona Public Service Company,US-SW-AZPS,445.12,505.72,31.89,1.07,eia.gov,false,
2024-01-03 10:00:00,USA,Arizona Public Service Company,US-SW-AZPS,441.37,501.79,32.27,1.67,eia.gov,false,
2024-01-03 11:00:00,USA,Arizona Public Service Company,US-SW-AZPS,436.94,496.5,33.17,2.35,eia.gov,false,
2024-01-03 12:00:00,USA,Arizona Public Service Company,US-SW-AZPS,434.47,492.85,34.13,3.02,eia.gov,false,
2024-01-03 13:00:00,USA,Arizona Public Service Company,US-SW-AZPS,425.68,484.73,34.68,4.7,eia.gov,false,
2024-01-03 14:00:00,USA,Arizona Public Service Company,US-SW-AZPS,424.25,484.31,34.23,5.23,eia.gov,false,
2024-01-03 15:00:00,USA,Arizona Public Service Company,US-SW-AZPS,406.81,464.09,37.94,9.64,eia.gov,false,
2024-01-03 16:00:00,USA,Arizona Public Service Company,US-SW-AZPS,395.19,449.92,40.78,11.93,eia.gov,false,
2024-01-03 17:00:00,USA,Arizona Public Service Company,US-SW-AZPS,391.05,445.75,41.14,11.66,eia.gov,false,
2024-01-03 18:00:00,USA,Arizona Public Service Company,US-SW-AZPS,386.04,438.16,43.22,13.44,eia.gov,false,
2024-01-03 19:00:00,USA,Arizona Public Service Company,US-SW-AZPS,390.23,439.55,44.46,14.21,eia.gov,false,
2024-01-03 20:00:00,USA,Arizona Public Service Company,US-SW-AZPS,401.35,450.72,43.33,12.83,eia.gov,false,
2024-01-03 21:00:00,USA,Arizona Public Service Company,US-SW-AZPS,410.63,460.88,41.88,10.93,eia.gov,false,
2024-01-03 22:00:00,USA,Arizona Public Service Company,US-SW-AZPS,416.85,469.12,39.87,7.23,eia.gov,false,
2024-01-03 23:00:00,USA,Arizona Public Service Company,US-SW-AZPS,424.34,479.07,37.76,5.44,eia.gov,false,
2024-01-04 00:00:00,USA,Arizona Public Service Company,US-SW-AZPS,435.4,492.32,35.51,5.2,eia.gov,false,
2024-01-04 01:00:00,USA,Arizona Public Service Company,US-SW-AZPS,436.07,494.9,34.26,5.77,eia.gov,false,
2024-01-04 02:00:00,USA,Arizona Public Service Company,US-SW-AZPS,443.35,503.51,33.11,6.02,eia.gov,false,
2024-01-04 03:00:00,USA,Arizona Public Service Company,US-SW-AZPS,432.46,491.26,34.47,6.73,eia.gov,false,
2024-01-04 04:00:00,USA,Arizona Public Service Company,US-SW-AZPS,444.64,503.77,33.06,4.88,eia.gov,false,
2024-01-04 05:00:00,USA,Arizona Public Service Company,US-SW-AZPS,444.37,503.76,32.83,4.29,eia.gov,false,
2024-01-04 06:00:00,USA,Arizona Public Service Company,US-SW-AZPS,447.26,506.82,32.41,2.86,eia.gov,false,
2024-01-04 07:00:00,USA,Arizona Public Service Company,US-SW-AZPS,449.35,507.36,33.22,2.52,eia.gov,false,
2024-01-04 08:00:00,USA,Arizona Public Service Company,US-SW-AZPS,462.71,518.24,33.79,3.13,eia.gov,false,
2024-01-04 09:00:00,USA,Arizona Public Service Company,US-SW-AZPS,458.48,513.8,34.15,3.96,eia.gov,false,
2024-01-04 10:00:00,USA,Arizona Public Service Company,US-SW-AZPS,455.26,510.55,34.43,4.95,eia.gov,false,
2024-01-04 11:00:00,USA,Arizona Public Service Company,US-SW-AZPS,453.52,509.67,34.05,5.08,eia.gov,false,
2024-01-04 12:00:00,USA,Arizona Public Service Company,US-SW-AZPS,463.64,520.61,32.94,4.04,eia.gov,false,
2024-01-04 13:00:00,USA,Arizona Public Service Company,US-SW-AZPS,464.95,524.51,31.49,4.09,eia.gov,false,
2024-01-04 14:00:00,USA,Arizona Public Service Company,US-SW-AZPS,456.19,516.8,31.48,4.29,eia.gov,false,
2024-01-04 15:00:00,USA,Arizona Public Service Company,US-SW-AZPS,418.05,476.1,36.28,7.96,eia.gov,false,
2024-01-04 16:00:00,USA,Arizona Public Service Company,US-SW-AZPS,376.04,426.72,45.03,14.09,eia.gov,false,
2024-01-04 17:00:00,USA,Arizona Public Service Company,US-SW-AZPS,358.78,409.71,46.54,13.6,eia.gov,false,
2024-01-04 18:00:00,USA,Arizona Public Service Company,US-SW-AZPS,329.27,378.98,50.05,16.41,eia.gov,false,
2024-01-04 19:00:00,USA,Arizona Public Service Company,US-SW-AZPS,333.76,382.17,50.54,17.16,eia.gov,false,
2024-01-04 20:00:00,USA,Arizona Public Service Company,US-SW-AZPS,331.23,377.51,51.89,17.42,eia.gov,false,
2024-01-04 21:00:00,USA,Arizona Public Service Company,US-SW-AZPS,342.77,389.6,50.6,16.63,eia.gov,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-04 22:00:00,USA,Arizona Public Service Company,US-SW-AZPS,353.86,400.71,49.72,16.54,eia.gov,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-04 23:00:00,USA,Arizona Public Service Company,US-SW-AZPS,373.69,421.99,46.4,12.68,eia.gov,false,
2024-01-05 00:00:00,USA,Arizona Public Service Company,US-SW-AZPS,425.46,483.65,35.82,5.97,eia.gov,false,
2024-01-05 01:00:00,USA,Arizona Public Service Company,US-SW-AZPS,433.57,493.46,33.72,5.2,eia.gov,false,
2024-01-05 02:00:00,USA,Arizona Public Service Company,US-SW-AZPS,428.59,489.69,33.35,4.51,eia.gov,false,
2024-01-05 03:00:00,USA,Arizona Public Service Company,US-SW-AZPS,428.08,488.9,33.54,3.87,eia.gov,false,
2024-01-05 04:00:00,USA,Arizona Public Service Company,US-SW-AZPS,444.52,505.7,31.71,3.29,eia.gov,false,
2024-01-05 05:00:00,USA,Arizona Public Service Company,US-SW-AZPS,456.91,514.82,32.78,5.12,eia.gov,false,
2024-01-05 06:00:00,USA,Arizona Public Service Company,US-SW-AZPS,458.91,516.22,33.22,6.62,eia.gov,false,
2024-01-05 07:00:00,USA,Arizona Public Service Company,US-SW-AZPS,457.62,514.14,33.8,6.68,eia.gov,false,
2024-01-05 08:00:00,USA,Arizona Public Service Company,US-SW-AZPS,456.79,511.02,35.35,7.93,eia.gov,false,
2024-01-05 09:00:00,USA,Arizona Public Service Company,US-SW-AZPS,459.42,513.56,35.11,7.09,eia.gov,false,
2024-01-05 10:00:00,USA,Arizona Public Service Company,US-SW-AZPS,462.17,516.43,34.78,7.01,eia.gov,false,
2024-01-05 11:00:00,USA,Arizona Public Service Company,US-SW-AZPS,467.45,522.08,33.98,6.29,eia.gov,false,
2024-01-05 12:00:00,USA,Arizona Public Service Company,US-SW-AZPS,470.94,526.92,32.97,4.76,eia.gov,false,
2024-01-05 13:00:00,USA,Arizona Public Service Company,US-SW-AZPS,476.71,534.6,31.47,3.51,eia.gov,false,
2024-01-05 14:00:00,USA,Arizona Public Service Company,US-SW-AZPS,471.29,531.0,30.61,3.51,eia.gov,false,
2024-01-05 15:00:00,USA,Arizona Public Service Company,US-SW-AZPS,407.98,460.33,40.58,15.16,eia.gov,false,
2024-01-05 16:00:00,USA,Arizona Public Service Company,US-SW-AZPS,423.91,473.94,41.36,13.71,eia.gov,false,
2024-01-05 17:00:00,USA,Arizona Public Service Company,US-SW-AZPS,410.92,458.01,44.55,16.99,eia.gov,false,
2024-01-05 18:00:00,USA,Arizona Public Service Company,US-SW-AZPS,413.9,459.48,45.37,17.23,eia.gov,false,
2024-01-05 19:00:00,USA,Arizona Public Service Company,US-SW-AZPS,429.67,475.17,43.98,16.24,eia.gov,false,
2024-01-05 20:00:00,USA,Arizona Public Service Company,US-SW-AZPS,430.14,474.5,44.61,18.11,eia.gov,false,
2024-01-05 21:00:00,USA,Arizona Public Service Company,US-SW-AZPS,428.87,470.35,46.42,19.21,eia.gov,false,
2024-01-05 22:00:00,USA,Arizona Public Service Company,US-SW-AZPS,427.83,469.39,46.07,15.66,eia.gov,false,
2024-01-05 23:00:00,USA,Arizona Public Service Company,US-SW-AZPS,433.41,478.73,42.96,12.01,eia.gov,false,
2024-01-06 00:00:00,USA,Arizona Public Service Company,US-SW-AZPS,461.43,514.53,35.19,6.54,eia.gov,false,
2024-01-06 01:00:00,USA,Arizona Public Service Company,US-SW-AZPS,461.45,518.39,32.65,6.17,eia.gov,false,
2024-01-06 02:00:00,USA,Arizona Public Service Company,US-SW-AZPS,461.62,518.91,32.47,6.15,eia.gov,false,
2024-01-06 03:00:00,USA,Arizona Public Service Company,US-SW-AZPS,460.38,518.09,32.3,5.57,eia.gov,false,
2024-01-06 04:00:00,USA,Arizona Public Service Company,US-SW-AZPS,465.1,521.51,32.8,6.92,eia.gov,false,
2024-01-06 05:00:00,USA,Arizona Public Service Company,US-SW-AZPS,465.28,519.96,34.01,7.83,eia.gov,false,
2024-01-06 06:00:00,USA,Arizona Public Service Company,US-SW-AZPS,462.24,515.02,35.52,9.34,eia.gov,false,
2024-01-06 07:00:00,USA,Arizona Public Service Company,US-SW-AZPS,462.55,514.26,36.19,9.66,eia.gov,false,
2024-01-06 08:00:00,USA,Arizona Public Service Company,US-SW-AZPS,463.84,515.38,36.23,9.52,eia.gov,false,
2024-01-06 09:00:00,USA,Arizona Public Service Company,US-SW-AZPS,467.45,519.32,35.71,8.55,eia.gov,false,
2024-01-06 10:00:00,USA,Arizona Public Service Company,US-SW-AZPS,472.49,524.7,35.07,7.42,eia.gov,false,
2024-01-06 11:00:00,USA,Arizona Public Service Company,US-SW-AZPS,474.0,527.05,34.45,6.22,eia.gov,false,
2024-01-06 12:00:00,USA,Arizona Public Service Company,US-SW-AZPS,480.89,536.84,32.44,4.07,eia.gov,false,
2024-01-06 13:00:00,USA,Arizona Public Service Company,US-SW-AZPS,474.95,532.6,31.83,2.74,eia.gov,false,
2024-01-06 14:00:00,USA,Arizona Public Service Company,US-SW-AZPS,464.89,522.11,32.86,3.29,eia.gov,false,
2024-01-06 15:00:00,USA,Arizona Public Service Company,US-SW-AZPS,434.7,487.05,38.7,9.08,eia.gov,false,
2024-01-06 16:00:00,USA,Arizona Public Service Company,US-SW-AZPS,411.64,456.92,45.82,13.29,eia.gov,false,
2024-01-06 17:00:00,USA,Arizona Public Service Company,US-SW-AZPS,396.79,437.44,49.94,17.06,eia.gov,false,
2024-01-06 18:00:00,USA,Arizona Public Service Company,US-SW-AZPS,380.48,418.37,52.95,19.96,eia.gov,false,
2024-01-06 19:00:00,USA,Arizona Public Service Company,US-SW-AZPS,349.55,386.27,56.27,21.86,eia.gov,false,
2024-01-06 20:00:00,USA,Arizona Public Service Company,US-SW-AZPS,333.54,369.5,58.12,25.28,eia.gov,false,
2024-01-06 21:00:00,USA,Arizona Public Service Company,US-SW-AZPS,332.21,369.37,57.51,25.24,eia.gov,false,
2024-01-06 22:00:00,USA,Arizona Public Service Company,US-SW-AZPS,351.16,391.72,53.7,23.6,eia.gov,false,
2024-01-06 23:00:00,USA,Arizona Public Service Company,US-SW-AZPS,398.38,445.29,44.83,14.12,eia.gov,false,
2024-01-07 00:00:00,USA,Arizona Public Service Company,US-SW-AZPS,433.43,485.9,37.91,8.83,eia.gov,false,
2024-01-07 01:00:00,USA,Arizona Public Service Company,US-SW-AZPS,452.1,506.78,35.0,9.01,eia.gov,false,
2024-01-07 02:00:00,USA,Arizona Public Service Company,US-SW-AZPS,451.88,507.01,34.83,8.79,eia.gov,false,
2024-01-07 03:00:00,USA,Arizona Public Service Company,US-SW-AZPS,458.83,515.35,34.03,8.17,eia.gov,false,
2024-01-07 04:00:00,USA,Arizona Public Service Company,US-SW-AZPS,464.6,518.88,34.89,9.27,eia.gov,false,
2024-01-07 05:00:00,USA,Arizona Public Service Company,US-SW-AZPS,460.75,512.47,36.42,10.94,eia.gov,false,
2024-01-07 06:00:00,USA,Arizona Public Service Company,US-SW-AZPS,463.7,514.23,37.08,11.1,eia.gov,false,
2024-01-07 07:00:00,USA,Arizona Public Service Company,US-SW-AZPS,463.06,512.48,37.86,11.5,eia.gov,false,
2024-01-07 08:00:00,USA,Arizona Public Service Company,US-SW-AZPS,472.61,521.82,37.01,8.44,eia.gov,false,
2024-01-07 09:00:00,USA,Arizona Public Service Company,US-SW-AZPS,471.02,519.36,37.63,7.89,eia.gov,false,
2024-01-07 10:00:00,USA,Arizona Public Service Company,US-SW-AZPS,472.45,520.9,37.53,7.66,eia.gov,false,
2024-01-07 11:00:00,USA,Arizona Public Service Company,US-SW-AZPS,470.36,518.73,37.7,7.5,eia.gov,false,
2024-01-07 12:00:00,USA,Arizona Public Service Company,US-SW-AZPS,467.51,516.25,37.79,7.75,eia.gov,false,
2024-01-07 13:00:00,USA,Arizona Public Service Company,US-SW-AZPS,463.84,515.28,36.48,6.97,eia.gov,false,
2024-01-07 14:00:00,USA,Arizona Public Service Company,US-SW-AZPS,459.94,511.73,36.44,6.4,eia.gov,false,
2024-01-07 15:00:00,USA,Arizona Public Service Company,US-SW-AZPS,448.62,498.69,38.6,8.35,eia.gov,false,
2024-01-07 16:00:00,USA,Arizona Public Service Company,US-SW-AZPS,432.53,482.59,40.28,7.85,eia.gov,false,
2024-01-07 17:00:00,USA,Arizona Public Service Company,US-SW-AZPS,419.86,464.87,44.68,10.1,eia.gov,false,
2024-01-07 18:00:00,USA,Arizona Public Service Company,US-SW-AZPS,414.48,455.81,47.6,12.38,eia.gov,false,
2024-01-07 19:00:00,USA,Arizona Public Service Company,US-SW-AZPS,408.84,449.71,48.41,14.38,eia.gov,false,
2024-01-07 20:00:00,USA,Arizona Public Service Company,US-SW-AZPS,372.47,410.91,53.04,18.08,eia.gov,false,
2024-01-07 21:00:00,USA,Arizona Public Service Company,US-SW-AZPS,346.59,383.39,56.08,20.2,eia.gov,false,
2024-01-07 22:00:00,USA,Arizona Public Service Company,US-SW-AZPS,347.72,384.92,55.63,19.92,eia.gov,false,
2024-01-07 23:00:00,USA,Arizona Public Service Company,US-SW-AZPS,386.96,429.46,48.55,14.7,eia.gov,false,
2024-01-08 00:00:00,USA,Arizona Public Service Company,US-SW-AZPS,445.95,499.64,36.05,6.25,eia.gov,false,
2024-01-08 01:00:00,USA,Arizona Public Service Company,US-SW-AZPS,446.2,506.09,32.35,4.27,eia.gov,false,
2024-01-08 02:00:00,USA,Arizona Public Service Company,US-SW-AZPS,445.74,504.8,32.95,4.96,eia.gov,false,
2024-01-08 03:00:00,USA,Arizona Public Service Company,US-SW-AZPS,458.22,517.34,31.59,3.63,eia.gov,false,
2024-01-08 04:00:00,USA,Arizona Public Service Company,US-SW-AZPS,461.19,520.31,31.14,3.22,eia.gov,false,
2024-01-08 05:00:00,USA,Arizona Public Service Company,US-SW-AZPS,456.38,513.12,32.87,5.13,eia.gov,false,
2024-01-08 06:00:00,USA,Arizona Public Service Company,US-SW-AZPS,458.51,514.25,33.39,5.71,eia.gov,false,
2024-01-08 07:00:00,USA,Arizona Public Service Company,US-SW-AZPS,466.76,519.84,34.85,7.77,eia.gov,false,
2024-01-08 08:00:00,USA,Arizona Public Service Company,US-SW-AZPS,461.46,513.44,36.09,10.2,eia.gov,false,
2024-01-08 09:00:00,USA,Arizona Public Service Company,US-SW-AZPS,463.27,515.19,35.89,10.05,eia.gov,false,
2024-01-08 10:00:00,USA,Arizona Public Service Company,US-SW-AZPS,469.16,522.28,34.54,7.5,eia.gov,false,
2024-01-08 11:00:00,USA,Arizona Public Service Company,US-SW-AZPS,467.27,521.83,33.87,6.78,eia.gov,false,
2024-01-08 12:00:00,USA,Arizona Public Service Company,US-SW-AZPS,459.6,516.98,32.84,6.04,eia.gov,false,
2024-01-08 13:00:00,USA,Arizona Public Service Company,US-SW-AZPS,454.57,512.78,33.04,6.94,eia.gov,false,
2024-01-08 14:00:00,USA,Arizona Public Service Company,US-SW-AZPS,449.54,507.17,34.03,8.7,eia.gov,false,
2024-01-08 15:00:00,USA,Arizona Public Service Company,US-SW-AZPS,425.28,480.61,37.41,11.62,eia.gov,false,
2024-01-08 16:00:00,USA,Arizona Public Service Company,US-SW-AZPS,384.22,431.61,46.63,17.77,eia.gov,false,
2024-01-08 17:00:00,USA,Arizona Public Service Company,US-SW-AZPS,361.21,401.09,53.89,22.5,eia.gov,false,
2024-01-08 18:00:00,USA,Arizona Public Service Company,US-SW-AZPS,369.76,406.64,54.98,23.32,eia.gov,false,
2024-01-08 19:00:00,USA,Arizona Public Service Company,US-SW-AZPS,373.08,409.9,54.69,23.17,eia.gov,false,
2024-01-08 20:00:00,USA,Arizona Public Service Company,US-SW-AZPS,367.66,403.33,55.6,23.72,eia.gov,false,
2024-01-08 21:00:00,USA,Arizona Public Service Company,US-SW-AZPS,352.42,387.65,56.88,25.16,eia.gov,false,
2024-01-08 22:00:00,USA,Arizona Public Service Company,US-SW-AZPS,344.34,381.41,56.35,25.11,eia.gov,false,
2024-01-08 23:00:00,USA,Arizona Public Service Company,US-SW-AZPS,395.56,439.23,47.33,15.68,eia.gov,false,
2024-01-09 00:00:00,USA,Arizona Public Service Company,US-SW-AZPS,444.27,498.91,36.02,7.9,eia.gov,false,
2024-01-09 01:00:00,USA,Arizona Public Service Company,US-SW-AZPS,452.01,508.81,34.03,6.84,eia.gov,false,
2024-01-09 02:00:00,USA,Arizona Public Service Company,US-SW-AZPS,455.14,510.94,34.46,9.52,eia.gov,false,
2024-01-09 03:00:00,USA,Arizona Public Service Company,US-SW-AZPS,454.63,511.27,33.93,10.21,eia.gov,false,
2024-01-09 04:00:00,USA,Arizona Public Service Company,US-SW-AZPS,453.39,509.23,34.46,11.29,eia.gov,false,
2024-01-09 05:00:00,USA,Arizona Public Service Company,US-SW-AZPS,463.43,518.55,34.2,10.38,eia.gov,false,
2024-01-09 06:00:00,USA,Arizona Public Service Company,US-SW-AZPS,468.34,521.39,35.12,10.93,eia.gov,false,
2024-01-09 07:00:00,USA,Arizona Public Service Company,US-SW-AZPS,476.96,528.61,35.26,9.83,eia.gov,false,
2024-01-09 08:00:00,USA,Arizona Public Service Company,US-SW-AZPS,483.9,534.82,35.01,9.17,eia.gov,false,
2024-01-09 09:00:00,USA,Arizona Public Service Company,US-SW-AZPS,487.23,537.48,35.14,8.67,eia.gov,false,
2024-01-09 10:00:00,USA,Arizona Public Service Company,US-SW-AZPS,482.75,533.26,35.39,8.25,eia.gov,false,
2024-01-09 11:00:00,USA,Arizona Public Service Company,US-SW-AZPS,480.97,533.36,34.41,7.29,eia.gov,false,
2024-01-09 12:00:00,USA,Arizona Public Service Company,US-SW-AZPS,474.94,529.45,33.73,6.85,eia.gov,false,
2024-01-09 13:00:00,USA,Arizona Public Service Company,US-SW-AZPS,471.37,526.46,33.93,7.07,eia.gov,false,
2024-01-09 14:00:00,USA,Arizona Public Service Company,US-SW-AZPS,466.29,521.41,34.4,8.09,eia.gov,false,
2024-01-09 15:00:00,USA,Arizona Public Service Company,US-SW-AZPS,437.14,489.08,38.96,12.06,eia.gov,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-09 16:00:00,USA,Arizona Public Service Company,US-SW-AZPS,400.74,446.46,45.98,18.19,eia.gov,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-09 17:00:00,USA,Arizona Public Service Company,US-SW-AZPS,381.25,423.36,49.76,21.75,eia.gov,false,
2024-01-09 18:00:00,USA,Arizona Public Service Company,US-SW-AZPS,366.88,408.39,51.36,22.65,eia.gov,false,
2024-01-09 19:00:00,USA,Arizona Public Service Company,US-SW-AZPS,359.3,400.51,51.94,22.42,eia.gov,false,
2024-01-09 20:00:00,USA,Arizona Public Service Company,US-SW-AZPS,332.81,374.16,54.26,22.83,eia.gov,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-09 21:00:00,USA,Arizona Public Service Company,US-SW-AZPS,331.16,371.99,54.81,23.54,eia.gov,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-09 22:00:00,USA,Arizona Public Service Company,US-SW-AZPS,326.22,366.65,55.75,25.36,eia.gov,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-09 23:00:00,USA,Arizona Public Service Company,US-SW-AZPS,359.47,400.81,51.82,20.85,eia.gov,false,
2024-01-10 00:00:00,USA,Arizona Public Service Company,US-SW-AZPS,437.47,487.18,39.57,12.35,eia.gov,false,
2024-01-10 01:00:00,USA,Arizona Public Service Company,US-SW-AZPS,457.52,508.95,37.0,11.0,eia.gov,false,
2024-01-10 02:00:00,USA,Arizona Public Service Company,US-SW-AZPS,453.84,506.56,36.64,11.07,eia.gov,false,
