Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-03 09:00:00,USA,Southeastern Power Administration,US-SE-SEPA,535.31,611.23,29.62,4.24,eia.gov,false,
2024-01-03 10:00:00,USA,Southeastern Power Administration,US-SE-SEPA,54.07,83.54,91.48,83.38,eia.gov,false,
2024-01-03 11:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-03 12:00:00,USA,Southeastern Power Administration,US-SE-SEPA,1.14,25.26,99.82,99.65,eia.gov,false,
2024-01-03 13:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-03 14:00:00,USA,Southeastern Power Administration,US-SE-SEPA,5.13,29.66,99.18,98.39,eia.gov,false,
2024-01-03 15:00:00,USA,Southeastern Power Administration,US-SE-SEPA,46.33,75.37,92.44,84.7,eia.gov,false,
2024-01-03 16:00:00,USA,Southeastern Power Administration,US-SE-SEPA,399.02,461.61,46.66,17.09,eia.gov,false,
2024-01-03 17:00:00,USA,Southeastern Power Administration,US-SE-SEPA,443.43,510.81,40.28,6.96,eia.gov,false,
2024-01-03 18:00:00,USA,Southeastern Power Administration,US-SE-SEPA,449.08,517.79,38.84,5.53,eia.gov,false,
2024-01-03 19:00:00,USA,Southeastern Power Administration,US-SE-SEPA,,,,,eia.gov,,
2024-01-03 20:00:00,USA,Southeastern Power Administration,US-SE-SEPA,454.92,525.68,36.44,3.52,eia.gov,false,
2024-01-03 21:00:00,USA,Southeastern Power Administration,US-SE-SEPA,,,,,eia.gov,,
2024-01-03 22:00:00,USA,Southeastern Power Administration,US-SE-SEPA,450.02,518.36,39.34,13.83,eia.gov,false,
2024-01-03 23:00:00,USA,Southeastern Power Administration,US-SE-SEPA,292.94,345.24,62.3,51.64,eia.gov,false,
2024-01-04 00:00:00,USA,Southeastern Power Administration,US-SE-SEPA,96.17,129.78,86.68,80.12,eia.gov,false,
2024-01-04 01:00:00,USA,Southeastern Power Administration,US-SE-SEPA,50.28,79.49,91.96,84.15,eia.gov,false,
2024-01-04 02:00:00,USA,Southeastern Power Administration,US-SE-SEPA,113.61,149.08,83.7,73.24,eia.gov,false,
2024-01-04 03:00:00,USA,Southeastern Power Administration,US-SE-SEPA,530.66,607.47,29.31,2.74,eia.gov,false,
2024-01-04 04:00:00,USA,Southeastern Power Administration,US-SE-SEPA,499.01,573.64,32.06,2.29,eia.gov,false,
2024-01-04 05:00:00,USA,Southeastern Power Administration,US-SE-SEPA,516.08,591.5,31.0,1.85,eia.gov,false,
2024-01-04 06:00:00,USA,Southeastern Power Administration,US-SE-SEPA,533.57,609.59,30.0,1.88,eia.gov,false,
2024-01-04 07:00:00,USA,Southeastern Power Administration,US-SE-SEPA,539.7,616.38,29.25,1.84,eia.gov,false,
2024-01-04 08:00:00,USA,Southeastern Power Administration,US-SE-SEPA,549.48,626.61,28.43,1.8,eia.gov,false,
2024-01-04 09:00:00,USA,Southeastern Power Administration,US-SE-SEPA,555.5,632.49,28.21,2.02,eia.gov,false,
2024-01-04 10:00:00,USA,Southeastern Power Administration,US-SE-SEPA,72.64,104.25,88.31,76.78,eia.gov,false,
2024-01-04 11:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-04 12:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-04 13:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-04 14:00:00,USA,Southeastern Power Administration,US-SE-SEPA,13.15,38.55,97.87,95.71,eia.gov,false,
2024-01-04 15:00:00,USA,Southeastern Power Administration,US-SE-SEPA,134.67,172.1,81.0,68.17,eia.gov,false,
2024-01-04 16:00:00,USA,Southeastern Power Administration,US-SE-SEPA,406.97,469.41,46.68,19.73,eia.gov,false,
2024-01-04 17:00:00,USA,Southeastern Power Administration,US-SE-SEPA,469.64,538.63,38.22,8.65,eia.gov,false,
2024-01-04 18:00:00,USA,Southeastern Power Administration,US-SE-SEPA,469.48,539.24,37.7,9.39,eia.gov,false,
2024-01-04 19:00:00,USA,Southeastern Power Administration,US-SE-SEPA,,,,,eia.gov,,
2024-01-04 20:00:00,USA,Southeastern Power Administration,US-SE-SEPA,460.01,530.04,37.88,9.3,eia.gov,false,
2024-01-04 21:00:00,USA,Southeastern Power Administration,US-SE-SEPA,,,,,eia.gov,,
2024-01-04 22:00:00,USA,Southeastern Power Administration,US-SE-SEPA,444.48,509.72,43.4,22.83,eia.gov,false,
2024-01-04 23:00:00,USA,Southeastern Power Administration,US-SE-SEPA,108.12,141.5,87.38,85.28,eia.gov,false,
2024-01-05 00:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-05 01:00:00,USA,Southeastern Power Administration,US-SE-SEPA,9.76,34.8,98.43,97.01,eia.gov,false,
2024-01-05 02:00:00,USA,Southeastern Power Administration,US-SE-SEPA,106.68,141.15,84.72,74.45,eia.gov,false,
2024-01-05 03:00:00,USA,Southeastern Power Administration,US-SE-SEPA,618.88,699.04,23.87,3.52,eia.gov,false,
2024-01-05 04:00:00,USA,Southeastern Power Administration,US-SE-SEPA,588.47,666.78,26.06,2.99,eia.gov,false,
2024-01-05 05:00:00,USA,Southeastern Power Administration,US-SE-SEPA,577.35,655.89,26.27,3.02,eia.gov,false,
2024-01-05 06:00:00,USA,Southeastern Power Administration,US-SE-SEPA,564.1,642.38,26.89,3.23,eia.gov,false,
2024-01-05 07:00:00,USA,Southeastern Power Administration,US-SE-SEPA,554.13,631.32,28.27,4.95,eia.gov,false,
2024-01-05 08:00:00,USA,Southeastern Power Administration,US-SE-SEPA,551.86,628.98,28.49,5.58,eia.gov,false,
2024-01-05 09:00:00,USA,Southeastern Power Administration,US-SE-SEPA,546.7,623.77,28.66,5.47,eia.gov,false,
2024-01-05 10:00:00,USA,Southeastern Power Administration,US-SE-SEPA,3.4,27.75,99.46,98.96,eia.gov,false,
2024-01-05 11:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-05 12:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-05 13:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-05 14:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-05 15:00:00,USA,Southeastern Power Administration,US-SE-SEPA,129.53,165.96,83.66,79.68,eia.gov,false,
2024-01-05 16:00:00,USA,Southeastern Power Administration,US-SE-SEPA,396.49,459.79,47.0,24.3,eia.gov,false,
2024-01-05 17:00:00,USA,Southeastern Power Administration,US-SE-SEPA,405.59,470.29,45.38,21.27,eia.gov,false,
2024-01-05 18:00:00,USA,Southeastern Power Administration,US-SE-SEPA,,,,,eia.gov,,
2024-01-05 19:00:00,USA,Southeastern Power Administration,US-SE-SEPA,416.23,484.04,41.4,11.18,eia.gov,false,
2024-01-05 20:00:00,USA,Southeastern Power Administration,US-SE-SEPA,423.77,492.97,39.64,9.73,eia.gov,false,
2024-01-05 21:00:00,USA,Southeastern Power Administration,US-SE-SEPA,430.9,500.52,37.89,4.96,eia.gov,false,
2024-01-05 22:00:00,USA,Southeastern Power Administration,US-SE-SEPA,263.42,314.43,61.53,37.2,eia.gov,false,
2024-01-05 23:00:00,USA,Southeastern Power Administration,US-SE-SEPA,155.39,195.1,78.36,68.25,eia.gov,false,
2024-01-06 00:00:00,USA,Southeastern Power Administration,US-SE-SEPA,40.1,68.46,93.52,88.1,eia.gov,false,
2024-01-06 01:00:00,USA,Southeastern Power Administration,US-SE-SEPA,70.65,102.17,88.66,78.83,eia.gov,false,
2024-01-06 02:00:00,USA,Southeastern Power Administration,US-SE-SEPA,64.84,95.88,89.54,80.83,eia.gov,false,
2024-01-06 03:00:00,USA,Southeastern Power Administration,US-SE-SEPA,545.5,624.22,27.4,4.87,eia.gov,false,
2024-01-06 04:00:00,USA,Southeastern Power Administration,US-SE-SEPA,538.1,616.63,27.69,3.36,eia.gov,false,
2024-01-06 05:00:00,USA,Southeastern Power Administration,US-SE-SEPA,539.18,617.82,27.56,2.53,eia.gov,false,
2024-01-06 06:00:00,USA,Southeastern Power Administration,US-SE-SEPA,528.79,608.36,27.14,2.13,eia.gov,false,
2024-01-06 07:00:00,USA,Southeastern Power Administration,US-SE-SEPA,522.06,601.41,27.57,2.16,eia.gov,false,
2024-01-06 08:00:00,USA,Southeastern Power Administration,US-SE-SEPA,507.43,586.74,28.11,2.16,eia.gov,false,
2024-01-06 09:00:00,USA,Southeastern Power Administration,US-SE-SEPA,516.9,596.5,27.62,2.16,eia.gov,false,
2024-01-06 10:00:00,USA,Southeastern Power Administration,US-SE-SEPA,511.83,590.79,28.31,2.42,eia.gov,false,
2024-01-06 11:00:00,USA,Southeastern Power Administration,US-SE-SEPA,71.58,103.4,88.29,77.43,eia.gov,false,
2024-01-06 12:00:00,USA,Southeastern Power Administration,US-SE-SEPA,15.64,41.26,97.49,94.96,eia.gov,false,
2024-01-06 13:00:00,USA,Southeastern Power Administration,US-SE-SEPA,26.53,53.28,95.74,91.6,eia.gov,false,
2024-01-06 14:00:00,USA,Southeastern Power Administration,US-SE-SEPA,27.19,54.05,95.61,91.41,eia.gov,false,
2024-01-06 15:00:00,USA,Southeastern Power Administration,US-SE-SEPA,197.47,241.84,72.35,59.45,eia.gov,false,
2024-01-06 16:00:00,USA,Southeastern Power Administration,US-SE-SEPA,212.14,258.29,70.23,56.6,eia.gov,false,
2024-01-06 17:00:00,USA,Southeastern Power Administration,US-SE-SEPA,192.53,236.79,72.98,61.08,eia.gov,false,
2024-01-06 18:00:00,USA,Southeastern Power Administration,US-SE-SEPA,140.06,179.15,80.37,73.15,eia.gov,false,
2024-01-06 19:00:00,USA,Southeastern Power Administration,US-SE-SEPA,199.63,246.38,70.62,58.52,eia.gov,false,
2024-01-06 20:00:00,USA,Southeastern Power Administration,US-SE-SEPA,299.97,358.85,54.84,34.89,eia.gov,false,
2024-01-06 21:00:00,USA,Southeastern Power Administration,US-SE-SEPA,308.79,369.18,53.21,33.46,eia.gov,false,
2024-01-06 22:00:00,USA,Southeastern Power Administration,US-SE-SEPA,168.31,210.7,75.9,66.03,eia.gov,false,
2024-01-06 23:00:00,USA,Southeastern Power Administration,US-SE-SEPA,160.96,202.13,77.33,68.01,eia.gov,false,
2024-01-07 00:00:00,USA,Southeastern Power Administration,US-SE-SEPA,180.23,223.54,74.27,62.36,eia.gov,false,
2024-01-07 01:00:00,USA,Southeastern Power Administration,US-SE-SEPA,408.31,476.83,39.49,4.39,eia.gov,false,
2024-01-07 02:00:00,USA,Southeastern Power Administration,US-SE-SEPA,399.2,467.23,40.23,4.34,eia.gov,false,
2024-01-07 03:00:00,USA,Southeastern Power Administration,US-SE-SEPA,399.27,467.75,39.94,3.99,eia.gov,false,
2024-01-07 04:00:00,USA,Southeastern Power Administration,US-SE-SEPA,454.95,530.02,33.27,3.2,eia.gov,false,
2024-01-07 05:00:00,USA,Southeastern Power Administration,US-SE-SEPA,453.88,528.86,33.43,3.01,eia.gov,false,
2024-01-07 06:00:00,USA,Southeastern Power Administration,US-SE-SEPA,454.68,530.22,33.02,2.7,eia.gov,false,
2024-01-07 07:00:00,USA,Southeastern Power Administration,US-SE-SEPA,464.97,540.99,32.42,2.59,eia.gov,false,
2024-01-07 08:00:00,USA,Southeastern Power Administration,US-SE-SEPA,460.52,536.29,32.77,2.6,eia.gov,false,
2024-01-07 09:00:00,USA,Southeastern Power Administration,US-SE-SEPA,466.64,542.89,32.3,2.67,eia.gov,false,
2024-01-07 10:00:00,USA,Southeastern Power Administration,US-SE-SEPA,484.1,560.67,31.3,2.57,eia.gov,false,
2024-01-07 11:00:00,USA,Southeastern Power Administration,US-SE-SEPA,322.32,380.98,52.74,22.46,eia.gov,false,
2024-01-07 12:00:00,USA,Southeastern Power Administration,US-SE-SEPA,149.88,189.66,77.75,61.39,eia.gov,false,
2024-01-07 13:00:00,USA,Southeastern Power Administration,US-SE-SEPA,138.94,177.4,79.58,64.72,eia.gov,false,
2024-01-07 14:00:00,USA,Southeastern Power Administration,US-SE-SEPA,122.79,159.77,81.76,66.97,eia.gov,false,
2024-01-07 15:00:00,USA,Southeastern Power Administration,US-SE-SEPA,176.36,219.11,73.98,52.64,eia.gov,false,
2024-01-07 16:00:00,USA,Southeastern Power Administration,US-SE-SEPA,221.88,269.24,68.21,45.3,eia.gov,false,
2024-01-07 17:00:00,USA,Southeastern Power Administration,US-SE-SEPA,200.79,245.83,71.63,53.22,eia.gov,false,
2024-01-07 18:00:00,USA,Southeastern Power Administration,US-SE-SEPA,190.01,234.25,72.48,52.34,eia.gov,false,
2024-01-07 19:00:00,USA,Southeastern Power Administration,US-SE-SEPA,185.18,229.35,72.56,51.16,eia.gov,false,
2024-01-07 20:00:00,USA,Southeastern Power Administration,US-SE-SEPA,342.77,406.2,47.43,9.66,eia.gov,false,
2024-01-07 21:00:00,USA,Southeastern Power Administration,US-SE-SEPA,385.9,452.96,42.17,5.74,eia.gov,false,
2024-01-07 22:00:00,USA,Southeastern Power Administration,US-SE-SEPA,429.46,498.69,38.4,3.66,eia.gov,false,
2024-01-07 23:00:00,USA,Southeastern Power Administration,US-SE-SEPA,,,,,eia.gov,,
2024-01-08 00:00:00,USA,Southeastern Power Administration,US-SE-SEPA,436.56,505.74,38.35,4.88,eia.gov,false,
2024-01-08 01:00:00,USA,Southeastern Power Administration,US-SE-SEPA,440.31,509.72,38.09,4.91,eia.gov,false,
2024-01-08 02:00:00,USA,Southeastern Power Administration,US-SE-SEPA,492.46,566.85,32.93,5.01,eia.gov,false,
2024-01-08 03:00:00,USA,Southeastern Power Administration,US-SE-SEPA,487.8,562.24,33.12,4.29,eia.gov,false,
2024-01-08 04:00:00,USA,Southeastern Power Administration,US-SE-SEPA,478.98,553.19,33.54,4.03,eia.gov,false,
2024-01-08 05:00:00,USA,Southeastern Power Administration,US-SE-SEPA,480.46,555.41,32.92,3.03,eia.gov,false,
2024-01-08 06:00:00,USA,Southeastern Power Administration,US-SE-SEPA,487.53,562.71,32.51,2.69,eia.gov,false,
2024-01-08 07:00:00,USA,Southeastern Power Administration,US-SE-SEPA,489.84,565.07,32.47,2.67,eia.gov,false,
2024-01-08 08:00:00,USA,Southeastern Power Administration,US-SE-SEPA,505.15,580.99,31.33,2.69,eia.gov,false,
2024-01-08 09:00:00,USA,Southeastern Power Administration,US-SE-SEPA,539.02,615.45,29.6,3.54,eia.gov,false,
2024-01-08 10:00:00,USA,Southeastern Power Administration,US-SE-SEPA,,,,,eia.gov,,
2024-01-08 11:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-08 12:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-08 13:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-08 14:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-08 15:00:00,USA,Southeastern Power Administration,US-SE-SEPA,261.96,312.58,63.82,45.72,eia.gov,false,
2024-01-08 16:00:00,USA,Southeastern Power Administration,US-SE-SEPA,400.94,465.75,44.92,17.52,eia.gov,false,
2024-01-08 17:00:00,USA,Southeastern Power Administration,US-SE-SEPA,,,,,eia.gov,,
2024-01-08 18:00:00,USA,Southeastern Power Administration,US-SE-SEPA,368.85,432.66,46.19,10.44,eia.gov,false,
2024-01-08 19:00:00,USA,Southeastern Power Administration,US-SE-SEPA,377.17,442.2,44.91,9.31,eia.gov,false,
2024-01-08 20:00:00,USA,Southeastern Power Administration,US-SE-SEPA,375.05,440.76,44.13,8.1,eia.gov,false,
2024-01-08 21:00:00,USA,Southeastern Power Administration,US-SE-SEPA,417.63,486.6,39.38,5.32,eia.gov,false,
2024-01-08 22:00:00,USA,Southeastern Power Administration,US-SE-SEPA,394.29,458.92,45.06,19.54,eia.gov,false,
2024-01-08 23:00:00,USA,Southeastern Power Administration,US-SE-SEPA,44.93,73.72,92.68,85.46,eia.gov,false,
2024-01-09 00:00:00,USA,Southeastern Power Administration,US-SE-SEPA,47.61,76.72,92.23,84.71,eia.gov,false,
2024-01-09 01:00:00,USA,Southeastern Power Administration,US-SE-SEPA,65.62,96.69,89.28,79.02,eia.gov,false,
2024-01-09 02:00:00,USA,Southeastern Power Administration,US-SE-SEPA,561.6,641.11,26.43,4.75,eia.gov,false,
2024-01-09 03:00:00,USA,Southeastern Power Administration,US-SE-SEPA,533.56,611.12,28.59,3.81,eia.gov,false,
2024-01-09 04:00:00,USA,Southeastern Power Administration,US-SE-SEPA,525.5,602.28,29.43,3.15,eia.gov,false,
2024-01-09 05:00:00,USA,Southeastern Power Administration,US-SE-SEPA,504.91,581.5,30.52,3.27,eia.gov,false,
2024-01-09 06:00:00,USA,Southeastern Power Administration,US-SE-SEPA,506.02,582.89,30.4,3.3,eia.gov,false,
2024-01-09 07:00:00,USA,Southeastern Power Administration,US-SE-SEPA,502.65,579.16,30.83,3.41,eia.gov,false,
2024-01-09 08:00:00,USA,Southeastern Power Administration,US-SE-SEPA,495.38,571.45,31.39,3.55,eia.gov,false,
2024-01-09 09:00:00,USA,Southeastern Power Administration,US-SE-SEPA,485.75,561.26,32.12,4.0,eia.gov,false,
2024-01-09 10:00:00,USA,Southeastern Power Administration,US-SE-SEPA,488.92,563.97,32.36,4.61,eia.gov,false,
2024-01-09 11:00:00,USA,Southeastern Power Administration,US-SE-SEPA,47.73,76.73,92.29,84.78,eia.gov,false,
2024-01-09 12:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-09 13:00:00,USA,Southeastern Power Administration,US-SE-SEPA,0.0,24.0,100.0,100.0,eia.gov,false,
2024-01-09 14:00:00,USA,Southeastern Power Administration,US-SE-SEPA,217.75,265.32,69.72,61.03,eia.gov,false,
2024-01-09 15:00:00,USA,Southeastern Power Administration,US-SE-SEPA,267.23,319.38,63.66,53.68,eia.gov,false,
2024-01-09 16:00:00,USA,Southeastern Power Administration,US-SE-SEPA,358.35,419.83,49.74,28.51,eia.gov,false,
2024-01-09 17:00:00,USA,Southeastern Power Administration,US-SE-SEPA,375.68,438.76,47.26,23.82,eia.gov,false,
2024-01-09 18:00:00,USA,Southeastern Power Administration,US-SE-SEPA,363.06,425.67,48.42,25.49,eia.gov,false,
2024-01-09 19:00:00,USA,Southeastern Power Administration,US-SE-SEPA,368.4,431.64,47.65,24.16,eia.gov,false,
2024-01-09 20:00:00,USA,Southeastern Power Administration,US-SE-SEPA,337.05,398.24,51.18,30.25,eia.gov,false,
2024-01-09 21:00:00,USA,Southeastern Power Administration,US-SE-SEPA,331.64,392.62,51.84,32.37,eia.gov,false,
2024-01-09 22:00:00,USA,Southeastern Power Administration,US-SE-SEPA,275.98,329.01,60.15,37.5,eia.gov,false,
2024-01-09 23:00:00,USA,Southeastern Power Administration,US-SE-SEPA,306.14,361.68,56.39,31.69,eia.gov,false,
2024-01-10 00:00:00,USA,Southeastern Power Administration,US-SE-SEPA,297.05,351.91,57.34,32.41,eia.gov,false,
2024-01-10 01:00:00,USA,Southeastern Power Administration,US-SE-SEPA,318.31,375.16,54.58,28.34,eia.gov,false,
2024-01-10 02:00:00,USA,Southeastern Power Administration,US-SE-SEPA,224.82,271.89,67.86,47.99,eia.gov,false,
2024-01-10 03:00:00,USA,Southeastern Power Administration,US-SE-SEPA,245.68,295.0,64.71,41.68,eia.gov,false,
2024-01-10 04:00:00,USA,Southeastern Power Administration,US-SE-SEPA,392.27,458.61,41.9,3.08,eia.gov,false,
2024-01-10 05:00:00,USA,Southeastern Power Administration,US-SE-SEPA,390.62,457.17,41.97,3.03,eia.gov,false,
2024-01-10 06:00:00,USA,Southeastern Power Administration,US-SE-SEPA,375.91,441.36,43.52,3.0,eia.gov,false,
